set_id,bc_ratio,information_condition,round_number,population_size,participant_id,seat_id,action,payoff
2404,6,behavior_only,11,11,rt309018,2520,defect,6
2404,6,behavior_only,11,11,rt244891,5111,cooperate,-4
2404,6,behavior_only,11,11,rt173884,5318,defect,6
2404,6,behavior_only,11,11,rt741550,7394,defect,12
2404,6,behavior_only,11,11,rt491628,8067,defect,12
2404,6,behavior_only,11,11,rt404421,8832,cooperate,8
2404,6,behavior_only,11,11,rt824112,8880,cooperate,8
2404,6,behavior_only,11,11,rt590511,8993,cooperate,8
2404,6,behavior_only,11,11,rt553863,9435,defect,12
2404,6,behavior_only,11,11,rt961985,9862,defect,6
2404,6,behavior_only,12,11,rt157172,1941,defect,6
2404,6,behavior_only,12,11,rt309018,2520,defect,6
2404,6,behavior_only,12,11,rt244891,5111,cooperate,-4
2404,6,behavior_only,12,11,rt173884,5318,defect,6
2404,6,behavior_only,12,11,rt741550,7394,defect,12
2404,6,behavior_only,12,11,rt491628,8067,defect,12
2404,6,behavior_only,12,11,rt404421,8832,cooperate,2
2404,6,behavior_only,12,11,rt824112,8880,cooperate,2
2404,6,behavior_only,12,11,rt590511,8993,defect,12
2404,6,behavior_only,12,11,rt553863,9435,defect,6
2404,6,behavior_only,12,11,rt961985,9862,defect,0
2404,6,behavior_only,13,11,rt157172,1941,defect,0
2404,6,behavior_only,13,11,rt309018,2520,defect,0
2404,6,behavior_only,13,11,rt244891,5111,defect,0
2404,6,behavior_only,13,11,rt173884,5318,defect,0
2404,6,behavior_only,13,11,rt741550,7394,defect,0
2404,6,behavior_only,13,11,rt491628,8067,defect,6
2404,6,behavior_only,13,11,rt404421,8832,defect,12
2404,6,behavior_only,13,11,rt824112,8880,cooperate,2
2404,6,behavior_only,13,11,rt590511,8993,cooperate,2
2404,6,behavior_only,13,11,rt553863,9435,defect,12
2404,6,behavior_only,13,11,rt961985,9862,defect,6
2404,6,behavior_only,14,11,rt157172,1941,defect,6
2404,6,behavior_only,14,11,rt309018,2520,defect,6
2404,6,behavior_only,14,11,rt244891,5111,defect,0
2404,6,behavior_only,14,11,rt173884,5318,defect,0
2404,6,behavior_only,14,11,rt741550,7394,defect,6
2404,6,behavior_only,14,11,rt491628,8067,defect,12
2404,6,behavior_only,14,11,rt404421,8832,cooperate,8
2404,6,behavior_only,14,11,rt824112,8880,cooperate,8
2404,6,behavior_only,14,11,rt590511,8993,cooperate,14
2404,6,behavior_only,14,11,rt553863,9435,defect,18
2404,6,behavior_only,14,11,rt961985,9862,cooperate,2
2404,6,behavior_only,15,11,rt157172,1941,defect,6
2404,6,behavior_only,15,11,rt309018,2520,defect,6
2404,6,behavior_only,15,11,rt244891,5111,defect,0
2404,6,behavior_only,15,11,rt173884,5318,defect,0
2404,6,behavior_only,15,11,rt741550,7394,defect,6
2404,6,behavior_only,15,11,rt491628,8067,defect,12
2404,6,behavior_only,15,11,rt404421,8832,cooperate,8
2404,6,behavior_only,15,11,rt824112,8880,cooperate,8
2404,6,behavior_only,15,11,rt590511,8993,cooperate,14
2404,6,behavior_only,15,11,rt553863,9435,defect,18
2404,6,behavior_only,15,11,rt961985,9862,cooperate,2
2404,6,full_information,1,11,rt741550,2239,defect,18
2404,6,full_information,1,11,rt590511,3142,cooperate,8
2404,6,full_information,1,11,rt491628,3933,defect,18
2404,6,full_information,1,11,rt404421,7466,cooperate,8
2404,6,full_information,1,11,rt961985,7637,cooperate,2
2404,6,full_information,1,11,rt309018,8375,defect,12
2404,6,full_information,1,11,rt157172,8582,defect,6
2404,6,full_information,1,11,rt553863,8953,defect,6
2404,6,full_information,1,11,rt173884,9675,defect,12
2404,6,full_information,1,11,rt244891,9869,cooperate,2
2404,6,full_information,1,11,rt824112,9990,cooperate,8
2404,6,full_information,2,11,rt741550,2239,defect,6
2404,6,full_information,2,11,rt590511,3142,defect,12
2404,6,full_information,2,11,rt491628,3933,defect,12
2404,6,full_information,2,11,rt404421,7466,cooperate,2
2404,6,full_information,2,11,rt961985,7637,cooperate,2
2404,6,full_information,2,11,rt309018,8375,defect,12
2404,6,full_information,2,11,rt157172,8582,defect,6
2404,6,full_information,2,11,rt553863,8953,defect,0
2404,6,full_information,2,11,rt173884,9675,defect,6
2404,6,full_information,2,11,rt244891,9869,defect,6
2404,6,full_information,2,11,rt824112,9990,cooperate,-4
2404,6,full_information,3,11,rt741550,2239,defect,12
2404,6,full_information,3,11,rt590511,3142,cooperate,2
2404,6,full_information,3,11,rt491628,3933,defect,6
2404,6,full_information,3,11,rt404421,7466,defect,6
2404,6,full_information,3,11,rt961985,7637,defect,0
2404,6,full_information,3,11,rt309018,8375,defect,0
2404,6,full_information,3,11,rt157172,8582,defect,0
2404,6,full_information,3,11,rt553863,8953,defect,0
2404,6,full_information,3,11,rt173884,9675,defect,6
2404,6,full_information,3,11,rt244891,9869,defect,6
2404,6,full_information,3,11,rt824112,9990,cooperate,2
2404,6,full_information,4,11,rt741550,2239,defect,12
2404,6,full_information,4,11,rt590511,3142,defect,12
2404,6,full_information,4,11,rt491628,3933,defect,6
2404,6,full_information,4,11,rt404421,7466,cooperate,-4
2404,6,full_information,4,11,rt961985,7637,defect,6
2404,6,full_information,4,11,rt309018,8375,defect,6
2404,6,full_information,4,11,rt157172,8582,defect,0
2404,6,full_information,4,11,rt553863,8953,defect,6
2404,6,full_information,4,11,rt173884,9675,defect,12
2404,6,full_information,4,11,rt244891,9869,cooperate,2
2404,6,full_information,4,11,rt824112,9990,cooperate,2
2404,6,full_information,5,11,rt741550,2239,defect,12
2404,6,full_information,5,11,rt590511,3142,cooperate,8
2404,6,full_information,5,11,rt491628,3933,defect,12
2404,6,full_information,5,11,rt404421,7466,cooperate,2
2404,6,full_information,5,11,rt961985,7637,defect,6
2404,6,full_information,5,11,rt309018,8375,defect,6
2404,6,full_information,5,11,rt157172,8582,defect,0
2404,6,full_information,5,11,rt553863,8953,defect,0
2404,6,full_information,5,11,rt173884,9675,defect,6
2404,6,full_information,5,11,rt244891,9869,defect,6
2404,6,full_information,5,11,rt824112,9990,cooperate,2
2404,6,full_information,6,11,rt741550,2239,defect,6
2404,6,full_information,6,11,rt590511,3142,defect,12
2404,6,full_information,6,11,rt491628,3933,defect,6
2404,6,full_information,6,11,rt404421,7466,cooperate,-4
2404,6,full_information,6,11,rt961985,7637,defect,6
2404,6,full_information,6,11,rt309018,8375,defect,6
2404,6,full_information,6,11,rt157172,8582,defect,0
2404,6,full_information,6,11,rt553863,8953,defect,0
2404,6,full_information,6,11,rt173884,9675,defect,6
2404,6,full_information,6,11,rt244891,9869,defect,6
2404,6,full_information,6,11,rt824112,9990,cooperate,-4
2404,6,full_information,7,11,rt741550,2239,defect,12
2404,6,full_information,7,11,rt590511,3142,cooperate,8
2404,6,full_information,7,11,rt491628,3933,defect,12
2404,6,full_information,7,11,rt404421,7466,cooperate,2
2404,6,full_information,7,11,rt961985,7637,defect,6
2404,6,full_information,7,11,rt309018,8375,defect,6
2404,6,full_information,7,11,rt157172,8582,defect,0
2404,6,full_information,7,11,rt553863,8953,defect,0
2404,6,full_information,7,11,rt173884,9675,defect,6
2404,6,full_information,7,11,rt244891,9869,defect,6
2404,6,full_information,7,11,rt824112,9990,cooperate,2
2404,6,full_information,8,11,rt741550,2239,defect,6
2404,6,full_information,8,11,rt590511,3142,defect,12
2404,6,full_information,8,11,rt491628,3933,defect,6
2404,6,full_information,8,11,rt404421,7466,cooperate,-4
2404,6,full_information,8,11,rt961985,7637,defect,6
2404,6,full_information,8,11,rt309018,8375,defect,6
2404,6,full_information,8,11,rt157172,8582,defect,0
2404,6,full_information,8,11,rt553863,8953,defect,0
2404,6,full_information,8,11,rt173884,9675,defect,6
2404,6,full_information,8,11,rt244891,9869,defect,6
2404,6,full_information,8,11,rt824112,9990,cooperate,-4
2404,6,full_information,9,11,rt741550,2239,defect,12
2404,6,full_information,9,11,rt590511,3142,cooperate,8
2404,6,full_information,9,11,rt491628,3933,defect,12
2404,6,full_information,9,11,rt404421,7466,cooperate,2
2404,6,full_information,9,11,rt961985,7637,defect,6
2404,6,full_information,9,11,rt309018,8375,defect,6
2404,6,full_information,9,11,rt157172,8582,defect,0
2404,6,full_information,9,11,rt553863,8953,defect,0
2404,6,full_information,9,11,rt173884,9675,defect,6
2404,6,full_information,9,11,rt244891,9869,defect,6
2404,6,full_information,9,11,rt824112,9990,cooperate,2
2404,6,full_information,10,11,rt741550,2239,defect,6
2404,6,full_information,10,11,rt590511,3142,cooperate,2
2404,6,full_information,10,11,rt491628,3933,defect,12
2404,6,full_information,10,11,rt404421,7466,cooperate,2
2404,6,full_information,10,11,rt961985,7637,defect,6
2404,6,full_information,10,11,rt309018,8375,defect,6
2404,6,full_information,10,11,rt157172,8582,defect,0
2404,6,full_information,10,11,rt553863,8953,defect,0
2404,6,full_information,10,11,rt173884,9675,defect,0
2404,6,full_information,10,11,rt244891,9869,defect,0
2404,6,full_information,10,11,rt824112,9990,defect,6
2404,6,full_information,11,11,rt741550,2239,defect,0
2404,6,full_information,11,11,rt590511,3142,defect,6
2404,6,full_information,11,11,rt491628,3933,defect,6
2404,6,full_information,11,11,rt404421,7466,cooperate,-4
2404,6,full_information,11,11,rt961985,7637,defect,6
2404,6,full_information,11,11,rt309018,8375,defect,6
2404,6,full_information,11,11,rt157172,8582,defect,0
2404,6,full_information,11,11,rt553863,8953,defect,0
2404,6,full_information,11,11,rt173884,9675,defect,0
2404,6,full_information,11,11,rt244891,9869,defect,0
2404,6,full_information,11,11,rt824112,9990,defect,0
2404,6,full_information,12,11,rt741550,2239,defect,0
2404,6,full_information,12,11,rt590511,3142,defect,6
2404,6,full_information,12,11,rt491628,3933,defect,6
2404,6,full_information,12,11,rt404421,7466,cooperate,-4
2404,6,full_information,12,11,rt961985,7637,defect,6
2404,6,full_information,12,11,rt309018,8375,defect,6
2404,6,full_information,12,11,rt157172,8582,defect,0
2404,6,full_information,12,11,rt553863,8953,defect,0
2404,6,full_information,12,11,rt173884,9675,defect,0
2404,6,full_information,12,11,rt244891,9869,defect,0
2404,6,full_information,12,11,rt824112,9990,defect,0
2404,6,full_information,13,11,rt741550,2239,defect,18
2404,6,full_information,13,11,rt590511,3142,cooperate,2
2404,6,full_information,13,11,rt491628,3933,defect,6
2404,6,full_information,13,11,rt404421,7466,defect,6
2404,6,full_information,13,11,rt961985,7637,defect,0
2404,6,full_information,13,11,rt309018,8375,defect,0
2404,6,full_information,13,11,rt157172,8582,defect,0
2404,6,full_information,13,11,rt553863,8953,defect,6
2404,6,full_information,13,11,rt173884,9675,defect,12
2404,6,full_information,13,11,rt244891,9869,cooperate,2
2404,6,full_information,13,11,rt824112,9990,cooperate,8
2404,6,full_information,14,11,rt741550,2239,defect,12
2404,6,full_information,14,11,rt590511,3142,defect,6
2404,6,full_information,14,11,rt491628,3933,defect,0
2404,6,full_information,14,11,rt404421,7466,defect,0
2404,6,full_information,14,11,rt961985,7637,defect,0
2404,6,full_information,14,11,rt309018,8375,defect,0
2404,6,full_information,14,11,rt157172,8582,defect,0
2404,6,full_information,14,11,rt553863,8953,defect,6
2404,6,full_information,14,11,rt173884,9675,defect,12
2404,6,full_information,14,11,rt244891,9869,cooperate,2
2404,6,full_information,14,11,rt824112,9990,cooperate,2
2404,6,full_information,15,11,rt741550,2239,defect,18
2404,6,full_information,15,11,rt590511,3142,cooperate,2
2404,6,full_information,15,11,rt491628,3933,defect,6
2404,6,full_information,15,11,rt404421,7466,defect,6
2404,6,full_information,15,11,rt961985,7637,defect,0
2404,6,full_information,15,11,rt309018,8375,defect,0
2404,6,full_information,15,11,rt157172,8582,defect,0
2404,6,full_information,15,11,rt553863,8953,defect,6
2404,6,full_information,15,11,rt173884,9675,defect,12
2404,6,full_information,15,11,rt244891,9869,cooperate,2
2404,6,full_information,15,11,rt824112,9990,cooperate,8
4784,4,summary_information,1,7,rt691785,21,cooperate,4
4784,4,summary_information,1,7,rt881200,2078,defect,12
4784,4,summary_information,1,7,rt991351,2906,cooperate,4
4784,4,summary_information,1,7,rt418087,3294,cooperate,4
4784,4,summary_information,1,7,rt791648,4823,defect,12
4784,4,summary_information,1,7,rt628852,6751,cooperate,4
4784,4,summary_information,1,7,rt150888,7290,defect,8
4784,4,summary_information,2,7,rt691785,21,cooperate,-4
4784,4,summary_information,2,7,rt881200,2078,defect,4
4784,4,summary_information,2,7,rt991351,2906,defect,4
4784,4,summary_information,2,7,rt418087,3294,defect,0
4784,4,summary_information,2,7,rt791648,4823,defect,0
4784,4,summary_information,2,7,rt628852,6751,defect,4
4784,4,summary_information,2,7,rt150888,7290,defect,4
4784,4,summary_information,3,7,rt691785,21,defect,8
4784,4,summary_information,3,7,rt881200,2078,cooperate,0
4784,4,summary_information,3,7,rt991351,2906,cooperate,4
4784,4,summary_information,3,7,rt418087,3294,defect,12
4784,4,summary_information,3,7,rt791648,4823,cooperate,0
4784,4,summary_information,3,7,rt628852,6751,defect,4
4784,4,summary_information,3,7,rt150888,7290,defect,8
4784,4,summary_information,4,7,rt691785,21,defect,12
4784,4,summary_information,4,7,rt881200,2078,cooperate,0
4784,4,summary_information,4,7,rt991351,2906,cooperate,4
4784,4,summary_information,4,7,rt418087,3294,defect,16
4784,4,summary_information,4,7,rt791648,4823,cooperate,4
4784,4,summary_information,4,7,rt628852,6751,cooperate,0
4784,4,summary_information,4,7,rt150888,7290,defect,12
4784,4,summary_information,5,7,rt691785,21,defect,0
4784,4,summary_information,5,7,rt881200,2078,defect,0
4784,4,summary_information,5,7,rt991351,2906,defect,0
4784,4,summary_information,5,7,rt418087,3294,defect,0
4784,4,summary_information,5,7,rt791648,4823,defect,0
4784,4,summary_information,5,7,rt628852,6751,defect,0
4784,4,summary_information,5,7,rt150888,7290,defect,0
4784,4,summary_information,6,7,rt691785,21,defect,4
4784,4,summary_information,6,7,rt881200,2078,defect,4
4784,4,summary_information,6,7,rt991351,2906,cooperate,-4
4784,4,summary_information,6,7,rt418087,3294,defect,4
4784,4,summary_information,6,7,rt791648,4823,defect,4
4784,4,summary_information,6,7,rt628852,6751,defect,0
4784,4,summary_information,6,7,rt150888,7290,defect,0
4784,4,summary_information,7,7,rt691785,21,defect,4
4784,4,summary_information,7,7,rt881200,2078,defect,0
4784,4,summary_information,7,7,rt991351,2906,defect,0
4784,4,summary_information,7,7,rt418087,3294,defect,4
4784,4,summary_information,7,7,rt791648,4823,defect,4
4784,4,summary_information,7,7,rt628852,6751,cooperate,-4
4784,4,summary_information,7,7,rt150888,7290,defect,4
4784,4,summary_information,8,7,rt691785,21,defect,0
4784,4,summary_information,8,7,rt881200,2078,defect,0
4784,4,summary_information,8,7,rt991351,2906,defect,0
4784,4,summary_information,8,7,rt418087,3294,defect,0
4784,4,summary_information,8,7,rt791648,4823,defect,0
4784,4,summary_information,8,7,rt628852,6751,defect,0
4784,4,summary_information,8,7,rt150888,7290,defect,0
4784,4,summary_information,9,7,rt691785,21,defect,0
4784,4,summary_information,9,7,rt881200,2078,defect,0
4784,4,summary_information,9,7,rt991351,2906,defect,0
4784,4,summary_information,9,7,rt418087,3294,defect,0
4784,4,summary_information,9,7,rt791648,4823,defect,0
4784,4,summary_information,9,7,rt628852,6751,defect,0
4784,4,summary_information,9,7,rt150888,7290,defect,0
4784,4,summary_information,10,7,rt691785,21,defect,4
4784,4,summary_information,10,7,rt881200,2078,defect,4
4784,4,summary_information,10,7,rt991351,2906,defect,4
4784,4,summary_information,10,7,rt418087,3294,cooperate,0
4784,4,summary_information,10,7,rt791648,4823,defect,8
4784,4,summary_information,10,7,rt628852,6751,cooperate,0
4784,4,summary_information,10,7,rt150888,7290,defect,4
4784,4,summary_information,11,7,rt691785,21,defect,4
4784,4,summary_information,11,7,rt881200,2078,cooperate,-4
4784,4,summary_information,11,7,rt991351,2906,defect,4
4784,4,summary_information,11,7,rt418087,3294,defect,4
4784,4,summary_information,11,7,rt791648,4823,defect,0
4784,4,summary_information,11,7,rt628852,6751,defect,0
4784,4,summary_information,11,7,rt150888,7290,defect,4
4784,4,summary_information,12,7,rt691785,21,defect,4
4784,4,summary_information,12,7,rt881200,2078,cooperate,-4
4784,4,summary_information,12,7,rt991351,2906,defect,4
4784,4,summary_information,12,7,rt418087,3294,defect,4
4784,4,summary_information,12,7,rt791648,4823,defect,0
4784,4,summary_information,12,7,rt628852,6751,defect,0
4784,4,summary_information,12,7,rt150888,7290,defect,4
4784,4,summary_information,13,7,rt691785,21,cooperate,4
4784,4,summary_information,13,7,rt881200,2078,cooperate,0
4784,4,summary_information,13,7,rt991351,2906,defect,8
4784,4,summary_information,13,7,rt418087,3294,defect,8
4784,4,summary_information,13,7,rt791648,4823,defect,4
4784,4,summary_information,13,7,rt628852,6751,cooperate,0
4784,4,summary_information,13,7,rt150888,7290,defect,12
4784,4,summary_information,14,7,rt691785,21,cooperate,4
4784,4,summary_information,14,7,rt881200,2078,cooperate,4
4784,4,summary_information,14,7,rt991351,2906,defect,12
4784,4,summary_information,14,7,rt418087,3294,cooperate,4
4784,4,summary_information,14,7,rt791648,4823,defect,8
4784,4,summary_information,14,7,rt628852,6751,cooperate,4
4784,4,summary_information,14,7,rt150888,7290,defect,12
4784,4,summary_information,15,7,rt691785,21,defect,8
4784,4,summary_information,15,7,rt881200,2078,cooperate,-4
4784,4,summary_information,15,7,rt991351,2906,defect,4
4784,4,summary_information,15,7,rt418087,3294,defect,8
4784,4,summary_information,15,7,rt791648,4823,defect,4
4784,4,summary_information,15,7,rt628852,6751,cooperate,-4
4784,4,summary_information,15,7,rt150888,7290,defect,8
4784,4,full_information,1,7,rt991351,2204,defect,0
4784,4,full_information,1,7,rt691785,3814,defect,4
4784,4,full_information,1,7,rt418087,4520,defect,4
4784,4,full_information,1,7,rt628852,6220,cooperate,-4
4784,4,full_information,1,7,rt150888,6501,defect,4
4784,4,full_information,1,7,rt791648,7537,defect,4
4784,4,full_information,1,7,rt881200,7707,defect,0
